"date","Qobs","Qsim","Qsim_cbias","Qsim_rf_cbias"
"1988-01-01","0.6","0.27653748","0.614167651487856","0.609503333333333"
"1988-01-02","0.7","0.28526087","0.619149825992107","0.715533333333331"
"1988-01-03","1","0.73183661","0.886707670765134","1.06935666666667"
"1988-01-04","1.6","1.51573854","1.4248655858284","1.39337666666667"
"1988-01-05","1.3","1.06795311","1.10549802266412","1.22531333333333"
"1988-01-06","1.1","0.70963125","0.872918891838417","0.956313333333335"
"1988-01-07","1.1","0.70854697","0.872246016964558","0.984120000000003"
"1988-01-08","1.2","0.97732761","1.04421470428985","1.09679333333333"
"1988-01-09","1.7","1.15596324","1.16622331090587","1.48417"
"1988-01-10","2.4","1.36579918","1.31502093753273","1.86658666666666"
"1988-01-11","3.1","1.71818747","1.57731906979021","2.16034666666667"
"1988-01-12","1.9","1.03775065","1.08492673230026","1.56318333333333"
"1988-01-13","1.5","0.83851163","0.953599794686124","1.28940333333333"
"1988-01-14","1.5","0.93977746","1.01922708680249","1.27112"
"1988-01-15","1.9","1.57301704","1.46765780465459","1.65188333333333"
"1988-01-16","2.5","2.63669223","2.23420135655167","2.11977666666667"
"1988-01-17","2","1.37745616","1.32342676234257","1.68276"
"1988-01-18","1.4","1.02043081","1.07319536915001","1.25344666666666"
"1988-01-19","1.3","0.88407113","0.982780023092618","1.16177666666667"
"1988-01-20","1.1","0.78580826","0.920366046883206","1.03750666666667"
"1988-01-21","1.2","0.72145682","0.880259727884962","1.01518666666666"
"1988-01-22","1","0.68057379","0.854890585448025","0.94871"
"1988-01-23","0.7","0.65498479","0.839006093313411","0.788089999999998"
"1988-01-24","1.1","0.63064376","0.823957684771322","0.967403333333338"
"1988-01-25","1","0.61140655","0.812134160100069","0.918809999999999"
"1988-01-26","0.9","0.59416293","0.801586135685643","0.830876666666664"
"1988-01-27","0.9","0.5807805","0.793431679198426","0.844886666666666"
"1988-01-28","1","0.70349539","0.869111460579321","0.944900000000001"
"1988-01-29","1.6","1.18792463","1.18854477684979","1.35008666666667"
"1988-01-30","1.3","1.11470451","1.13761576548975","1.13906333333333"
"1988-01-31","1.3","0.86862414","0.972830532283267","1.16469666666667"
"1988-02-01","1.1","0.75888889","0.929466940696246","1.01353666666667"
"1988-02-02","1","0.67948619","0.882993877958106","0.916613333333333"
"1988-02-03","1.2","0.62116249","0.847973489495453","1.01181666666667"
"1988-02-04","0.8","0.58449949","0.825448291655926","0.814820000000002"
"1988-02-05","0.1","0.56095959","0.810775593980876","0.405676666666666"
"1988-02-06","8.2","0.54128202","0.798462822071189","4.54796666666668"
"1988-02-07","0.7","0.52646813","0.789165932776676","0.723313333333333"
"1988-02-08","0.9","0.52313295","0.787069327953442","0.863879999999997"
"1988-02-09","0.9","0.53239488","0.792888440547764","0.86296333333333"
"1988-02-10","0.9","0.55861841","0.809312686581331","0.797279999999999"
"1988-02-11","0.9","0.60114959","0.835732231996576","0.84036333333333"
"1988-02-12","1","0.60788677","0.839867306062381","0.91292"
"1988-02-13","1","0.62316168","0.849189507699518","0.886686666666667"
"1988-02-14","1","0.61296516","0.842974666721115","0.879253333333333"
"1988-02-15","1","0.56465084","0.81308105073139","0.900573333333332"
"1988-02-16","1","0.52897051","0.790738142871126","0.893320000000001"
"1988-02-17","0.9","0.5080736","0.777585375735055","0.814199999999998"
"1988-02-18","0.9","0.47320745","0.755509258768582","0.813036666666665"
"1988-02-19","0.8","0.44524098","0.737666526466431","0.807916666666668"
"1988-02-20","0.8","0.45706759","0.745227770064077","0.767890000000001"
"1988-02-21","0.8","0.47238964","0.754989292621111","0.751540000000002"
"1988-02-22","0.8","0.49905157","0.77188942437836","0.790113333333336"
"1988-02-23","0.9","0.50975105","0.778643218763128","0.830249999999998"
"1988-02-24","0.8","0.51322672","0.78083390208646","0.761593333333334"
"1988-02-25","0.9","0.50247988","0.774055140097147","0.836246666666664"
"1988-02-26","0.9","0.48195397","0.761063893646281","0.819329999999999"
"1988-02-27","1","0.46899098","0.75282729118008","0.83814"
"1988-02-28","0.7","0.47080508","0.753981526963462","0.712749999999999"
"1988-02-29","1.1","0.49875219","0.771700225025774","0.961973333333336"
"1988-03-01","1.3","0.72338706","0.901330202529536","1.06204333333334"
"1988-03-02","1.1","0.72571412","0.902834120898088","0.953440000000002"
"1988-03-03","1","0.58910737","0.816237045718504","0.892879999999999"
"1988-03-04","0.8","0.49218412","0.756883587625527","0.750196666666669"
"1988-03-05","0.9","0.44105691","0.726274479287417","0.823366666666665"
"1988-03-06","0.1","0.4747783","0.746408646428029","0.403426666666665"
"1988-03-07","0.9","0.49055336","0.755899804851392","0.773323333333333"
"1988-03-08","0.9","0.43803167","0.724478482610688","0.785733333333332"
"1988-03-09","0.9","0.41560863","0.711219454762854","0.817649999999998"
"1988-03-10","0.9","0.41129794","0.708681170625533","0.812696666666664"
"1988-03-11","0.8","0.38281816","0.691997888064211","0.710363333333335"
"1988-03-12","0.9","0.35627666","0.676585536339457","0.763306666666666"
"1988-03-13","0.9","0.33998286","0.667188710227421","0.760629999999999"
"1988-03-14","0.7","0.33713722","0.66555265495483","0.683273333333332"
"1988-03-15","0.7","0.33659222","0.665239487577906","0.648273333333331"
"1988-03-16","0.8","0.3273219","0.659921039220113","0.701026666666669"
"1988-03-17","0.6","0.32342843","0.657692090366242","0.588593333333334"
"1988-03-18","0.8","0.32959287","0.661222433881399","0.733710000000002"
"1988-03-19","0.7","0.33120656","0.662147752299217","0.676586666666664"
"1988-03-20","0.7","0.32841073","0.660544880982063","0.668263333333332"
"1988-03-21","0.8","0.32558492","0.658926298052018","0.688753333333335"
"1988-03-22","0.7","0.33575052","0.66475593916712","0.649113333333331"
"1988-03-23","0.7","0.35087355","0.673464034347299","0.661586666666665"
"1988-03-24","0.8","0.3196013","0.65550386614776","0.693823333333334"
"1988-03-25","0.8","0.29365247","0.640739026998773","0.709600000000002"
"1988-03-26","0.6","0.28926232","0.638253425293453","0.599626666666667"
"1988-03-27","0.7","0.28375808","0.635142117669235","0.612769999999998"
"1988-03-28","0.8","0.27240209","0.628740884212032","0.723740000000001"
"1988-03-29","0.7","0.26206222","0.622933302513659","0.634443333333332"
"1988-03-30","0.6","0.25323383","0.617990424962076","0.560269999999999"
"1988-03-31","0.7","0.24734156","0.614699511347843","0.594469999999999"
"1988-04-01","0.7","0.24444505","0.52492762619488","0.604856666666665"
"1988-04-02","0.7","0.24293182","0.523781737601274","0.628156666666665"
"1988-04-03","0.6","0.24398232","0.524577232596209","0.60737"
"1988-04-04","0.6","0.24322116","0.524000844655357","0.579866666666666"
"1988-04-05","0.8","0.23383883","0.516894658171136","0.703863333333335"
"1988-04-06","0.4","0.23118928","0.514887405652247","0.476713333333334"
"1988-04-07","0.6","0.23269899","0.516031161536901","0.58381"
"1988-04-08","0.6","0.22584851","0.510840681582355","0.536786666666667"
"1988-04-09","0.7","0.21733708","0.504389718605921","0.606083333333331"
"1988-04-10","0.6","0.22156887","0.507597347621533","0.567413333333333"
"1988-04-11","0.7","0.23184491","0.5153841192717","0.619736666666665"
"1988-04-12","0.5","0.23837458","0.520330369797251","0.53348"
"1988-04-13","0.8","0.23969851","0.52133309536094","0.672523333333336"
"1988-04-14","0.7","0.29638302","0.564217679712457","0.658163333333331"
"1988-04-15","0.7","0.4574897","0.685671330606311","0.725716666666666"
"1988-04-16","0.7","0.46595345","0.692037426888902","0.695946666666666"
"1988-04-17","0.6","0.40370692","0.645187789457028","0.662143333333334"
"1988-04-18","0.8","0.66780486","0.843470536578746","0.866530000000003"
"1988-04-19","1.5","1.22187386","1.25442835555947","1.39714"
"1988-04-20","0.5","1.12162774","1.18166973630559","0.842043333333333"
"1988-04-21","1","0.94470776","1.05119392507786","1.0437"
"1988-04-22","1.3","1.16881952","1.21607782184307","1.23043333333333"
"1988-04-23","1.1","1.16748873","1.21511098905169","1.06979666666667"
"1988-04-24","1","0.86634672","0.992392511031734","0.897813333333333"
"1988-04-25","1","0.63676561","0.820237132668116","0.922083333333333"
"1988-04-26","1.1","0.52621178","0.737328630422253","0.910296666666669"
"1988-04-27","1","0.4926197","0.712087061209207","0.864879999999999"
"1988-04-28","0.9","0.49285978","0.712267520302645","0.853746666666665"
"1988-04-29","1","0.60519841","0.796589489013525","0.881503333333334"
"1988-04-30","1","0.54907185","0.754493558158741","0.893736666666666"
"1988-05-01","1","0.49647275","0.739134039183623","0.876833333333334"
"1988-05-02","0.8","0.45276273","0.701856779851854","0.754623333333334"
"1988-05-03","0.8","0.42049813","0.673771795205652","0.736793333333335"
"1988-05-04","0.8","0.40166834","0.657128545884527","0.747640000000003"
"1988-05-05","0.9","0.42971623","0.681849280362055","0.798193333333332"
"1988-05-06","0.9","0.55644318","0.788503001672538","0.806979999999998"
"1988-05-07","1.2","0.79254876","0.961229768267154","0.993353333333331"
"1988-05-08","1.2","0.97412984","1.08435847831786","1.06565666666667"
"1988-05-09","1","0.85064185","1.00166279473848","0.9402"
"1988-05-10","1","0.6207752","0.83955507379091","0.94963"
"1988-05-11","0.9","0.53527252","0.771301254870953","0.903186666666664"
"1988-05-12","0.8","0.52027935","0.758977362045355","0.781826666666667"
"1988-05-13","1","0.52152432","0.760005520707839","0.902609999999999"
"1988-05-14","0.9","0.50829741","0.749034690639429","0.865713333333331"
"1988-05-15","0.9","0.46558503","0.712880384319","0.841806666666665"
"1988-05-16","1.1","0.520674","0.759303381593004","0.944636666666669"
"1988-05-17","0.8","0.62466728","0.842531706320537","0.768736666666668"
"1988-05-18","0.9","0.57290561","0.801737470661687","0.831149999999998"
"1988-05-19","0.7","0.46413447","0.711636958980708","0.717026666666665"
"1988-05-20","0.8","0.4244484","0.677238740795313","0.752620000000002"
"1988-05-21","0.7","0.41389805","0.6679605302168","0.664656666666665"
"1988-05-22","0.7","0.44185155","0.692416659513683","0.702703333333331"
"1988-05-23","0.7","0.42745846","0.679874989897184","0.660606666666665"
"1988-05-24","0.7","0.38056665","0.638232548621692","0.661643333333331"
"1988-05-25","0.7","0.35698478","0.616781011199362","0.694876666666664"
"1988-05-26","0.6","0.34474409","0.605494915032611","0.622823333333334"
"1988-05-27","0.7","0.3319848","0.59362160294243","0.643063333333331"
"1988-05-28","0.9","0.36069137","0.620178043188856","0.761756666666666"
"1988-05-29","0.8","0.55126761","0.784317742478922","0.782513333333335"
"1988-05-30","0.7","0.56402995","0.794616369098378","0.692846666666665"
"1988-05-31","0.7","0.4173415","0.670995384684339","0.711533333333332"
"1988-06-01","0.6","0.46622435","0.692393200430676","0.636926666666667"
"1988-06-02","0.7","0.47246242","0.695947856073164","0.680226666666666"
"1988-06-03","0.7","0.38624977","0.643042734764063","0.654689999999999"
"1988-06-04","0.7","0.34847885","0.615789791951998","0.646763333333332"
"1988-06-05","0.7","0.33186719","0.603332168848379","0.654273333333332"
"1988-06-06","0.6","0.4103873","0.659181731583886","0.648796666666666"
"1988-06-07","0.9","0.55466408","0.746585028667151","0.791999999999999"
"1988-06-08","0.7","0.49238127","0.707365286295102","0.74895"
"1988-06-09","0.7","0.40706341","0.657042394247122","0.669529999999998"
"1988-06-10","0.6","0.35289499","0.619065202410873","0.62816"
"1988-06-11","0.7","0.32598322","0.598881624023642","0.686119999999998"
"1988-06-12","0.6","0.31665104","0.591799831044838","0.621420000000001"
"1988-06-13","0.6","0.30915886","0.586105033061499","0.602896666666666"
"1988-06-14","0.6","0.30291587","0.581361141086552","0.609146666666666"
"1988-06-15","0.6","0.29521363","0.575497057480193","0.60275"
"1988-06-16","0.6","0.28462383","0.567336471653317","0.594023333333334"
"1988-06-17","0.6","0.27393739","0.558992371856163","0.606333333333333"
"1988-06-18","0.6","0.26561164","0.552423135325649","0.60084"
"1988-06-19","0.6","0.25521032","0.544141257278627","0.554426666666666"
"1988-06-20","0.5","0.24767024","0.538091237394946","0.527013333333333"
"1988-06-21","0.5","0.23967113","0.531634517477107","0.44254"
"1988-06-22","0.6","0.23273659","0.525994720177457","0.58264"
"1988-06-23","0.6","0.22651189","0.520895585563562","0.544536666666667"
"1988-06-24","0.5","0.21985962","0.51540890477367","0.521126666666667"
"1988-06-25","0.6","0.21668387","0.512776316478082","0.565216666666666"
"1988-06-26","0.5","0.20786301","0.505420287679082","0.520943333333333"
"1988-06-27","0.2","0.19657637","0.495917150415565","0.3389"
"1988-06-28","0.5","0.19172617","0.491803243056146","0.490203333333333"
"1988-06-29","0.5","0.18479624","0.485895038105915","0.5249"
"1988-06-30","0.4","0.17847759","0.480477852686421","0.458900000000001"
"1988-07-01","0.4","0.17700205","0.502903534726513","0.437660000000001"
"1988-07-02","0.5","0.17677593","0.50279721429431","0.481933333333333"
"1988-07-03","0.5","0.17491208","0.501916823324969","0.505796666666666"
"1988-07-04","0.3","0.17094897","0.500015107005792","0.416786666666668"
"1988-07-05","0.4","0.16471379","0.496908781868538","0.465933333333335"
"1988-07-06","0.5","0.15893328","0.493857104569236","0.516613333333333"
"1988-07-07","0.3","0.15505808","0.491693538166323","0.408763333333334"
"1988-07-08","0.5","0.15036572","0.488922819805333","0.47243"
"1988-07-09","0.5","0.1423913","0.484015332358233","0.499076666666667"
"1988-07-10","0.5","0.13531461","0.479595283544782","0.51507"
"1988-07-11","0.5","0.12959521","0.475932504667447","0.53278"
"1988-07-12","0.4","0.12455058","0.472605058028047","0.463050000000001"
"1988-07-13","0.3","0.12005397","0.469542555718022","0.419470000000001"
"1988-07-14","0.3","0.11593259","0.466640837208299","0.407546666666668"
"1988-07-15","0.4","0.11213764","0.46387736534212","0.442513333333334"
"1988-07-16","0.4","0.10861153","0.46122192204332","0.489123333333334"
"1988-07-17","0.3","0.10518906","0.458555876062135","0.385316666666667"
"1988-07-18","0.5","0.10196066","0.455977008584535","0.48368"
"1988-07-19","0.4","0.09889343","0.45349704287938","0.410346666666669"
"1988-07-20","0.4","0.09594699","0.451083690598078","0.422790000000002"
"1988-07-21","0.4","0.09311752","0.448733987184597","0.446400000000001"
"1988-07-22","0.4","0.09039471","0.446439981215083","0.407943333333334"
"1988-07-23","0.3","0.08776662","0.444192393702267","0.377306666666667"
"1988-07-24","0.4","0.08522766","0.441987366479152","0.422313333333335"
"1988-07-25","0.3","0.08277299","0.439821812427478","0.367610000000001"
"1988-07-26","0.4","0.08039824","0.437693147539771","0.421993333333335"
"1988-07-27","0.4","0.07819568","0.435687617069653","0.404523333333335"
"1988-07-28","0.4","0.07609646","0.433752171363101","0.424673333333334"
"1988-07-29","0.4","0.07372595","0.431542018050776","0.450133333333334"
"1988-07-30","0.4","0.07163302","0.429568775303352","0.408050000000002"
"1988-07-31","0.3","0.06977039","0.427795230169656","0.379616666666667"
"1988-08-01","0.3","0.06779379","0.455105127652091","0.378583333333334"
"1988-08-02","0.4","0.06576886","0.452370940211445","0.417646666666668"
"1988-08-03","0.3","0.06390634","0.449837309690579","0.354143333333334"
"1988-08-04","0.3","0.06211555","0.447390389126855","0.370566666666667"
"1988-08-05","0.4","0.06038243","0.44501749665463","0.423046666666669"
"1988-08-06","0.4","0.05894093","0.443044009361941","0.414836666666668"
"1988-08-07","0.3","0.05747944","0.441046492000148","0.376443333333334"
"1988-08-08","0.4","0.05548476","0.438331164083269","0.417470000000001"
"1988-08-09","0.5","0.05398606","0.436321382804452","0.484616666666667"
"1988-08-10","0.5","0.05250594","0.434402227524152","0.505499999999999"
"1988-08-11","0.4","0.05113607","0.432669457305303","0.457533333333335"
"1988-08-12","0.4","0.04964465","0.430811745420354","0.382050000000001"
"1988-08-13","0.3","0.04821938","0.429046541280093","0.365950000000001"
"1988-08-14","0.1","0.04689228","0.42739618858347","0.257816666666666"
"1988-08-15","1","0.04564858","0.425830784853459","0.718640000000001"
"1988-08-16","0.3","0.04500791","0.425013403226008","0.337880000000001"
"1988-08-17","0.4","0.04324547","0.42271071927976","0.413900000000001"
"1988-08-18","0.5","0.04196648","0.420977612823702","0.444566666666667"
"1988-08-19","0.4","0.04081073","0.419406578660048","0.424710000000002"
"1988-08-20","0.5","0.03969818","0.417905497937219","0.455953333333334"
"1988-08-21","0.4","0.03861835","0.416452990081269","0.444813333333335"
"1988-08-22","0.4","0.03756956","0.415040831678537","0.46667"
"1988-08-23","0.5","0.03655079","0.413662660209698","0.49791"
"1988-08-24","0.5","0.03563612","0.412415846285389","0.489753333333333"
"1988-08-25","0.4","0.03548873","0.412213845556022","0.432676666666668"
"1988-08-26","0.4","0.03369495","0.4097235475356","0.425703333333335"
"1988-08-27","0.5","0.03276395","0.408409669869793","0.455213333333334"
"1988-08-28","0.5","0.03216425","0.40756294054908","0.48551"
"1988-08-29","0.4","0.03105777","0.405998601346241","0.446820000000001"
"1988-08-30","0.3","0.03019293","0.404772412718521","0.401073333333334"
"1988-08-31","0.5","0.02938245","0.403619142986011","0.49861"
"1988-09-01","0.4","0.02859736","0.447614896798895","0.439770000000001"
"1988-09-02","0.4","0.02783461","0.445249202632035","0.418796666666668"
"1988-09-03","0.5","0.02709354","0.442908263721278","0.46018"
"1988-09-04","0.4","0.02637352","0.440589798663748","0.410160000000001"
"1988-09-05","0.4","0.02567394","0.438292004473895","0.435790000000002"
"1988-09-06","0.3","0.0249942","0.436013461532068","0.336686666666667"
"1988-09-07","0.4","0.02433373","0.433753145172097","0.435493333333334"
"1988-09-08","0.4","0.02369196","0.431510275668062","0.404026666666669"
"1988-09-09","0.3","0.02306836","0.429284452921795","0.357190000000001"
"1988-09-10","0.5","0.02246239","0.427085800984927","0.466746666666667"
"1988-09-11","0.5","0.02187355","0.424921745330733","0.47673"
"1988-09-12","0.5","0.02130132","0.422791308738645","0.461983333333334"
"1988-09-13","0.4","0.02074524","0.420693814595445","0.405196666666669"
"1988-09-14","0.5","0.02020484","0.418628611167015","0.45474"
"1988-09-15","0.4","0.01967965","0.416595089179309","0.402463333333336"
"1988-09-16","0.4","0.01916924","0.414592822777409","0.415773333333336"
"1988-09-17","0.5","0.01867318","0.412621404640886","0.457123333333334"
"1988-09-18","0.4","0.01819105","0.410681691476073","0.397843333333336"
"1988-09-19","0.4","0.01795964","0.409743331546758","0.414806666666668"
"1988-09-20","0.5","0.03046971","0.453261825633653","0.50089"
"1988-09-21","0.5","0.11834716","0.527076536432495","0.462236666666667"
"1988-09-22","1","0.08069046","0.511958361184957","0.728633333333334"
"1988-09-23","0.1","0.02891104","0.448575939801808","0.245926666666666"
"1988-09-24","0.5","0.01899471","0.413902119731079","0.492933333333334"
"1988-09-25","0.5","0.01635653","0.403110335766344","0.497266666666667"
"1988-09-26","0.4","0.01588588","0.401118065664857","0.363003333333334"
"1988-09-27","0.5","0.01553341","0.399612399399045","0.446876666666667"
"1988-09-28","0.4","0.01536405","0.398884737616694","0.396326666666668"
"1988-09-29","0.5","0.01482861","0.396566106227921","0.471213333333333"
"1988-09-30","0.5","0.01440971","0.394732772123327","0.462753333333334"
"1988-10-01","0.4","0.01406496","0.439333558754419","0.420223333333335"
"1988-10-02","0.4","0.01373","0.437998059636343","0.412283333333335"
"1988-10-03","0.4","0.01340413","0.43668625027389","0.387026666666669"
"1988-10-04","0.5","0.01308707","0.435399171710297","0.447013333333334"
"1988-10-05","0.4","0.01277857","0.434136829073653","0.390230000000001"
"1988-10-06","0.4","0.0124784","0.432899222455213","0.391936666666668"
"1988-10-07","0.4","0.01218631","0.431686197260966","0.382956666666668"
"1988-10-08","0.5","0.01190207","0.430497613505224","0.516786666666667"
"1988-10-09","0.4","0.01162546","0.429333310544461","0.400720000000001"
"1988-10-10","0.5","0.01136903","0.428247316635405","0.450156666666667"
"1988-10-11","0.4","0.01153664","0.428957871559173","0.400363333333334"
"1988-10-12","0.4","0.01237725","0.432480123993503","0.393583333333334"
"1988-10-13","0.5","0.01188073","0.430408055937567","0.469603333333334"
"1988-10-14","0.5","0.0152949","0.444125662780985","0.462773333333333"
"1988-10-15","0.4","0.01053105","0.424654896678775","0.438583333333334"
"1988-10-16","0.5","0.00991329","0.421965055348265","0.446483333333334"
"1988-10-17","0.4","0.0096638","0.420869027392429","0.385973333333334"
"1988-10-18","0.5","0.00944677","0.419911142851163","0.460006666666666"
"1988-10-19","0.5","0.00923547","0.418974612421868","0.477226666666667"
"1988-10-20","0.4","0.00902972","0.418058991159938","0.404326666666668"
"1988-10-21","0.4","0.00882937","0.417163940850841","0.393036666666668"
"1988-10-22","0.6","0.00863427","0.416289099309712","0.516643333333334"
"1988-10-23","0.4","0.00844427","0.415433978909244","0.391563333333335"
"1988-10-24","0.5","0.00825923","0.414597214733628","0.48075"
"1988-10-25","0.4","0.008079","0.413778189943985","0.443893333333334"
"1988-10-26","0.4","0.00790345","0.412976628213951","0.400680000000003"
"1988-10-27","0.5","0.00773245","0.412192233676758","0.462193333333334"
"1988-10-28","0.4","0.00756587","0.411424691684573","0.381683333333335"
"1988-10-29","0.5","0.00740359","0.410673715920265","0.454756666666666"
"1988-10-30","0.5","0.00724548","0.409938956937554","0.421813333333334"
"1988-10-31","0.4","0.00709144","0.409220188885139","0.375166666666668"
"1988-11-01","0.5","0.00737894","0.47130773243411","0.470286666666666"
"1988-11-02","0.9","0.1595229","0.54316754635913","0.735386666666665"
"1988-11-03","0.7","0.55553058","0.717799978780623","0.749559999999999"
"1988-11-04","0.5","0.46784225","0.676682311553871","0.533526666666666"
"1988-11-05","0.6","0.21503447","0.562663434062441","0.579966666666666"
"1988-11-06","0.5","0.14547446","0.537977652140382","0.553993333333334"
